descriptor_offset,token,token_id,device,flags,control,control_base,control_flags
0x8000,0x2d843001,0x2d84,unknown,12289,0x00200001,0x0020,0x0001
0x8000,0x2d844001,0x2d84,unknown,16385,0x00200001,0x0020,0x0001
0x8000,0x2d845001,0x2d84,unknown,20481,0x00200001,0x0020,0x0001
0x8000,0x2d846001,0x2d84,unknown,24577,0x00200001,0x0020,0x0001
0x8000,0x2d847001,0x2d84,unknown,28673,0x00200001,0x0020,0x0001
0x8000,0x2d848001,0x2d84,unknown,32769,0x00200001,0x0020,0x0001
0x8000,0x2d849001,0x2d84,unknown,36865,0x00200001,0x0020,0x0001
0x8000,0x2d84a001,0x2d84,unknown,40961,0x00200001,0x0020,0x0001
0x8000,0x2d84b001,0x2d84,unknown,45057,0x00200001,0x0020,0x0001
0x8000,0x2d84c001,0x2d84,unknown,49153,0x00200001,0x0020,0x0001
0x8000,0x2d84d001,0x2d84,unknown,53249,0x00200001,0x0020,0x0001
0x8000,0x2d84e001,0x2d84,unknown,57345,0x00200001,0x0020,0x0001
0x8000,0x2d84f001,0x2d84,unknown,61441,0x00200001,0x0020,0x0001
0x8000,0x2d850001,0x2d85,unknown,1,0x00200001,0x0020,0x0001
0x8000,0x2d851001,0x2d85,unknown,4097,0x00200001,0x0020,0x0001
0x8000,0x2d852001,0x2d85,unknown,8193,0x00200001,0x0020,0x0001
0x8000,0x2d853001,0x2d85,unknown,12289,0x00200001,0x0020,0x0001
0x8000,0x2d854001,0x2d85,unknown,16385,0x00200001,0x0020,0x0001
0x8000,0x2d855001,0x2d85,unknown,20481,0x00200001,0x0020,0x0001
0x8000,0x2d856001,0x2d85,unknown,24577,0x00200001,0x0020,0x0001
0x8000,0x2d857001,0x2d85,unknown,28673,0x00200001,0x0020,0x0001
0x8000,0x2d858001,0x2d85,unknown,32769,0x00200001,0x0020,0x0001
0x8000,0x2d859001,0x2d85,unknown,36865,0x00200001,0x0020,0x0001
0x8000,0x2d85a001,0x2d85,unknown,40961,0x00200001,0x0020,0x0001
0x8000,0x2d85b001,0x2d85,unknown,45057,0x00200001,0x0020,0x0001
0x8000,0x2d85c001,0x2d85,unknown,49153,0x00200001,0x0020,0x0001
0x8000,0x2d85d001,0x2d85,unknown,53249,0x00200001,0x0020,0x0001
0x8000,0x2d85e001,0x2d85,unknown,57345,0x00200001,0x0020,0x0001
0x8000,0x2d85f001,0x2d85,unknown,61441,0x00200001,0x0020,0x0001
0x8000,0x2d860001,0x2d86,unknown,1,0x00200001,0x0020,0x0001
0x8000,0x2d861001,0x2d86,unknown,4097,0x00200001,0x0020,0x0001
0x8000,0x2d862001,0x2d86,unknown,8193,0x00200001,0x0020,0x0001
0x8000,0x2d863001,0x2d86,unknown,12289,0x00200001,0x0020,0x0001
0x8000,0x2d864001,0x2d86,unknown,16385,0x00200001,0x0020,0x0001
0x8000,0x2d865001,0x2d86,unknown,20481,0x00200001,0x0020,0x0001
0x8000,0x2d866001,0x2d86,unknown,24577,0x00200001,0x0020,0x0001
0x8000,0x2d867001,0x2d86,unknown,28673,0x00200001,0x0020,0x0001
0x8000,0x2d868001,0x2d86,unknown,32769,0x00200001,0x0020,0x0001
0x8000,0x2d869001,0x2d86,unknown,36865,0x00200001,0x0020,0x0001
0x8000,0x2d86a001,0x2d86,unknown,40961,0x00200001,0x0020,0x0001
0x8000,0x2d86b001,0x2d86,unknown,45057,0x00200001,0x0020,0x0001
0x8000,0x2d86c001,0x2d86,unknown,49153,0x00200001,0x0020,0x0001
0x8000,0x2d86d001,0x2d86,unknown,53249,0x00200001,0x0020,0x0001
0x8000,0x2d86e001,0x2d86,unknown,57345,0x00200001,0x0020,0x0001
0x8000,0x2d86f001,0x2d86,unknown,61441,0x00200001,0x0020,0x0001
0x8000,0x2d870001,0x2d87,unknown,1,0x00200001,0x0020,0x0001
0x8000,0x2d871001,0x2d87,unknown,4097,0x00200001,0x0020,0x0001
0x8000,0x2d872001,0x2d87,unknown,8193,0x00200001,0x0020,0x0001
0x8000,0x2d873001,0x2d87,unknown,12289,0x00200001,0x0020,0x0001
0x8000,0x2d874001,0x2d87,unknown,16385,0x00200001,0x0020,0x0001
0x8000,0x2d875001,0x2d87,unknown,20481,0x00200001,0x0020,0x0001
0x8000,0x2d876001,0x2d87,unknown,24577,0x00200001,0x0020,0x0001
0x8000,0x2d877001,0x2d87,unknown,28673,0x00200001,0x0020,0x0001
0x8000,0x2d878001,0x2d87,unknown,32769,0x00200001,0x0020,0x0001
0x8000,0x2d879001,0x2d87,unknown,36865,0x00200001,0x0020,0x0001
0x8000,0x2d87a001,0x2d87,unknown,40961,0x00200001,0x0020,0x0001
0x8000,0x2d87b001,0x2d87,unknown,45057,0x00200001,0x0020,0x0001
0x8000,0x2d87c001,0x2d87,unknown,49153,0x00200001,0x0020,0x0001
0x8000,0x2d87d001,0x2d87,unknown,53249,0x00200001,0x0020,0x0001
0x8000,0x2d87e001,0x2d87,unknown,57345,0x00200001,0x0020,0x0001
0x8000,0x2d87f001,0x2d87,unknown,61441,0x00200001,0x0020,0x0001
0x8000,0x2d880001,0x2d88,unknown,1,0x00200001,0x0020,0x0001
0x8000,0x2d881001,0x2d88,unknown,4097,0x00200001,0x0020,0x0001
0x8000,0x2d882001,0x2d88,unknown,8193,0x00200001,0x0020,0x0001
0x8000,0x2d883001,0x2d88,unknown,12289,0x00200001,0x0020,0x0001
0x8000,0x2d884001,0x2d88,unknown,16385,0x00200001,0x0020,0x0001
0x8000,0x2d885001,0x2d88,unknown,20481,0x00200001,0x0020,0x0001
0x8000,0x2d886001,0x2d88,unknown,24577,0x00200001,0x0020,0x0001
0x8000,0x2d887001,0x2d88,unknown,28673,0x00200001,0x0020,0x0001
0x8000,0x2d888001,0x2d88,unknown,32769,0x00200001,0x0020,0x0001
0x8000,0x2d889001,0x2d88,unknown,36865,0x00200001,0x0020,0x0001
0x8000,0x2d88a001,0x2d88,unknown,40961,0x00200001,0x0020,0x0001
0x8000,0x2d88b001,0x2d88,unknown,45057,0x00200001,0x0020,0x0001
0x8000,0x2d88c001,0x2d88,unknown,49153,0x00200001,0x0020,0x0001
0x8000,0x2d88d001,0x2d88,unknown,53249,0x00200001,0x0020,0x0001
0x8000,0x2d88e001,0x2d88,unknown,57345,0x00200001,0x0020,0x0001
0x8000,0x2d88f001,0x2d88,unknown,61441,0x00200001,0x0020,0x0001
0x8000,0x2d890001,0x2d89,unknown,1,0x00200001,0x0020,0x0001
0x8000,0x2d891001,0x2d89,unknown,4097,0x00200001,0x0020,0x0001
0x8000,0x2d892001,0x2d89,unknown,8193,0x00200001,0x0020,0x0001
0x8000,0x2d893001,0x2d89,unknown,12289,0x00200001,0x0020,0x0001
0x8000,0x2d894001,0x2d89,unknown,16385,0x00200001,0x0020,0x0001
0x8000,0x2d895001,0x2d89,unknown,20481,0x00200001,0x0020,0x0001
0x8000,0x2d896001,0x2d89,unknown,24577,0x00200001,0x0020,0x0001
0x8000,0x2d897001,0x2d89,unknown,28673,0x00200001,0x0020,0x0001
0x8000,0x2d898001,0x2d89,unknown,32769,0x00200001,0x0020,0x0001
0x8000,0x2d899001,0x2d89,unknown,36865,0x00200001,0x0020,0x0001
0x8000,0x2d89a001,0x2d89,unknown,40961,0x00200001,0x0020,0x0001
0x8000,0x2d89b001,0x2d89,unknown,45057,0x00200001,0x0020,0x0001
0x8000,0x2d89c001,0x2d89,unknown,49153,0x00200001,0x0020,0x0001
0x8000,0x2d89d001,0x2d89,unknown,53249,0x00200001,0x0020,0x0001
0x8000,0x2d89e001,0x2d89,unknown,57345,0x00200001,0x0020,0x0001
0x8000,0x2d89f001,0x2d89,unknown,61441,0x00200001,0x0020,0x0001
0x8000,0x2d8a0001,0x2d8a,unknown,1,0x00200001,0x0020,0x0001
0x8000,0x2d8a1001,0x2d8a,unknown,4097,0x00200001,0x0020,0x0001
0x8000,0x2d8a2001,0x2d8a,unknown,8193,0x00200001,0x0020,0x0001
0x8000,0x2d8a3001,0x2d8a,unknown,12289,0x00200001,0x0020,0x0001
0x8000,0x2d8a4001,0x2d8a,unknown,16385,0x00200001,0x0020,0x0001
0x8000,0x2d8a5001,0x2d8a,unknown,20481,0x00200001,0x0020,0x0001
0x8000,0x2d8a6001,0x2d8a,unknown,24577,0x00200001,0x0020,0x0001
0x8000,0x2d8a7001,0x2d8a,unknown,28673,0x00200001,0x0020,0x0001
0x8000,0x2d8a8001,0x2d8a,unknown,32769,0x00200001,0x0020,0x0001
0x8000,0x2d8a9001,0x2d8a,unknown,36865,0x00200001,0x0020,0x0001
0x8000,0x2d8aa001,0x2d8a,unknown,40961,0x00200001,0x0020,0x0001
0x8000,0x2d8ab001,0x2d8a,unknown,45057,0x00200001,0x0020,0x0001
0x8000,0x2d8ac001,0x2d8a,unknown,49153,0x00200001,0x0020,0x0001
0x8000,0x2d8ad001,0x2d8a,unknown,53249,0x00200001,0x0020,0x0001
0x8000,0x2d8ae001,0x2d8a,unknown,57345,0x00200001,0x0020,0x0001
0x8000,0x2d8af001,0x2d8a,unknown,61441,0x00200001,0x0020,0x0001
0x8000,0x2d8b0001,0x2d8b,unknown,1,0x00200001,0x0020,0x0001
0x8000,0x2d8b1001,0x2d8b,unknown,4097,0x00200001,0x0020,0x0001
0x8000,0x2d8b2001,0x2d8b,unknown,8193,0x00200001,0x0020,0x0001
0x8000,0x2d8b3001,0x2d8b,unknown,12289,0x00200001,0x0020,0x0001
0x8000,0x2d8b4001,0x2d8b,unknown,16385,0x00200001,0x0020,0x0001
0x8000,0x2d8b5001,0x2d8b,unknown,20481,0x00200001,0x0020,0x0001
0x8000,0x2d8b6001,0x2d8b,unknown,24577,0x00200001,0x0020,0x0001
0x8000,0x2d8b7001,0x2d8b,unknown,28673,0x00200001,0x0020,0x0001
0x8000,0x2d8b8001,0x2d8b,unknown,32769,0x00200001,0x0020,0x0001
0x8000,0x2d8b9001,0x2d8b,unknown,36865,0x00200001,0x0020,0x0001
0x8000,0x2d8ba001,0x2d8b,unknown,40961,0x00200001,0x0020,0x0001
0x8000,0x2d8bb001,0x2d8b,unknown,45057,0x00200001,0x0020,0x0001
0x8000,0x2d8bc001,0x2d8b,unknown,49153,0x00200001,0x0020,0x0001
0x8000,0x2d8bd001,0x2d8b,unknown,53249,0x00200001,0x0020,0x0001
0x8000,0x2d8be001,0x2d8b,unknown,57345,0x00200001,0x0020,0x0001
0x8000,0x2d8bf001,0x2d8b,unknown,61441,0x00200001,0x0020,0x0001
0x8000,0x2d8c0001,0x2d8c,unknown,1,0x00200001,0x0020,0x0001
0x8000,0x2d8c1001,0x2d8c,unknown,4097,0x00200001,0x0020,0x0001
0x8000,0x2d8c2001,0x2d8c,unknown,8193,0x00200001,0x0020,0x0001
0x8000,0x2d8c3001,0x2d8c,unknown,12289,0x00200001,0x0020,0x0001
0x8000,0x2d8c4001,0x2d8c,unknown,16385,0x00200001,0x0020,0x0001
0x8000,0x2d8c5001,0x2d8c,unknown,20481,0x00200001,0x0020,0x0001
0x8000,0x2d8c6001,0x2d8c,unknown,24577,0x00200001,0x0020,0x0001
0x8000,0x2d8c7001,0x2d8c,unknown,28673,0x00200001,0x0020,0x0001
0x8000,0x2d8c8001,0x2d8c,unknown,32769,0x00200001,0x0020,0x0001
0x8000,0x2d8c9001,0x2d8c,unknown,36865,0x00200001,0x0020,0x0001
0x8000,0x2d8ca001,0x2d8c,unknown,40961,0x00200001,0x0020,0x0001
0x8000,0x2d8cb001,0x2d8c,unknown,45057,0x00200001,0x0020,0x0001
0x8000,0x2d8cc001,0x2d8c,unknown,49153,0x00200001,0x0020,0x0001
0x8000,0x2d8cd001,0x2d8c,unknown,53249,0x00200001,0x0020,0x0001
0x8000,0x2d8ce001,0x2d8c,unknown,57345,0x00200001,0x0020,0x0001
